Distance Depth Vp Vp_perturbation(%) Long. Lat.
   14.0000   10.0000    5.6381   -2.2304  120.1321   23.4670
   16.0000   10.0000    5.5933   -2.2706  120.1509   23.4623
   18.0000   10.0000    5.5877   -2.6914  120.1698   23.4575
   20.0000   10.0000    5.5095   -4.8504  120.1887   23.4528
   22.0000   10.0000    5.2613   -9.1264  120.2076   23.4481
   24.0000   10.0000    5.0780  -11.9071  120.2264   23.4434
   26.0000   10.0000    5.2118   -9.9302  120.2453   23.4387
   28.0000   10.0000    5.4334   -6.4138  120.2642   23.4340
   30.0000   10.0000    5.5336   -4.4179  120.2830   23.4292
   32.0000   10.0000    5.5783   -3.4244  120.3019   23.4245
   34.0000   10.0000    5.6264   -2.8945  120.3208   23.4198
   36.0000   10.0000    5.6837   -2.0772  120.3396   23.4151
   38.0000   10.0000    5.6766   -2.0336  120.3585   23.4104
   40.0000   10.0000    5.6794   -1.9360  120.3774   23.4057
   42.0000   10.0000    5.7046   -1.6917  120.3962   23.4009
   44.0000   10.0000    5.6899   -1.9981  120.4151   23.3962
   46.0000   10.0000    5.6590   -2.4119  120.4340   23.3915
   48.0000   10.0000    5.6494   -2.6215  120.4528   23.3868
   50.0000   10.0000    5.6452   -2.8494  120.4717   23.3821
   52.0000   10.0000    5.6292   -3.1553  120.4906   23.3774
   54.0000   10.0000    5.6555   -2.6622  120.5095   23.3726
   56.0000   10.0000    5.7026   -1.8780  120.5283   23.3679
   58.0000   10.0000    5.8358     .3849  120.5472   23.3632
   60.0000   10.0000    5.9210    1.8986  120.5661   23.3585
   62.0000   10.0000    6.0138    3.5567  120.5849   23.3538
   64.0000   10.0000    6.0125    3.4960  120.6038   23.3491
   66.0000   10.0000    6.0117    3.4594  120.6227   23.3443
   68.0000   10.0000    5.9565    2.5218  120.6415   23.3396
   70.0000   10.0000    5.9463    2.3703  120.6604   23.3349
   72.0000   10.0000    5.8674     .9725  120.6793   23.3302
   74.0000   10.0000    5.8051    -.1293  120.6981   23.3255
   76.0000   10.0000    5.7181   -1.5647  120.7170   23.3207
   78.0000   10.0000    5.6953   -1.9256  120.7359   23.3160
   80.0000   10.0000    5.7523    -.9394  120.7547   23.3113
   82.0000   10.0000    5.8244     .3586  120.7736   23.3066
   84.0000   10.0000    5.8985    1.7974  120.7925   23.3019
   86.0000   10.0000    5.9185    2.1730  120.8113   23.2972
   88.0000   10.0000    5.9125    1.9304  120.8302   23.2924
   90.0000   10.0000    5.8802    1.3832  120.8491   23.2877
   92.0000   10.0000    5.8483     .9801  120.8680   23.2830
   94.0000   10.0000    5.8751    1.4118  120.8868   23.2783
   96.0000   10.0000    5.9361    2.3654  120.9057   23.2736
   98.0000   10.0000    6.0303    4.2145  120.9246   23.2689
  100.0000   10.0000    6.0675    5.1377  120.9434   23.2641
  102.0000   10.0000    6.0498    4.6900  120.9623   23.2594
  104.0000   10.0000    5.9977    3.6346  120.9812   23.2547
  106.0000   10.0000    5.9652    3.4259  121.0000   23.2500
  108.0000   10.0000    5.9547    3.5829  121.0189   23.2453
  110.0000   10.0000    5.9316    2.7665  121.0378   23.2406
  112.0000   10.0000    5.9125    2.2564  121.0566   23.2358
  114.0000   10.0000    5.8863    2.4025  121.0755   23.2311
  116.0000   10.0000    5.8871    2.6505  121.0944   23.2264
  118.0000   10.0000    5.9818    3.5871  121.1132   23.2217
  120.0000   10.0000    6.1170    6.0015  121.1321   23.2170
  122.0000   10.0000    6.1249    7.1822  121.1510   23.2123
  124.0000   10.0000    6.1370    7.3020  121.1699   23.2075
  126.0000   10.0000    6.1577    6.6999  121.1887   23.2028
